matchday,date,season,apoints,awin,AwayTeam,HomeTeam,FTHG,FTAG,covid19,HAdyad
34,2010-05-08,0910,0,0,Dortmund,Freiburg,3,1,0,FreiburgDortmund
34,2010-05-08,0910,3,1,Bayern Munich,Hertha,1,3,0,HerthaBayern Munich
34,2010-05-08,0910,1,0,Stuttgart,Hoffenheim,1,1,0,HoffenheimStuttgart
34,2010-05-08,0910,1,0,Leverkusen,M'gladbach,1,1,0,M'gladbachLeverkusen
34,2010-05-08,0910,1,0,Schalke 04,Mainz,0,0,0,MainzSchalke 04
34,2010-05-08,0910,0,0,FC Koln,Nurnberg,1,0,0,NurnbergFC Koln
34,2010-05-08,0910,1,0,Hamburg,Werder Bremen,1,1,0,Werder BremenHamburg
34,2010-05-08,0910,0,0,Ein Frankfurt,Wolfsburg,3,1,0,WolfsburgEin Frankfurt
1,2010-08-20,1011,0,0,Wolfsburg,Bayern Munich,2,1,0,Bayern MunichWolfsburg
1,2010-08-21,1011,3,1,Kaiserslautern,FC Koln,1,3,0,FC KolnKaiserslautern
1,2010-08-21,1011,3,1,St Pauli,Freiburg,1,3,0,FreiburgSt Pauli
1,2010-08-21,1011,0,0,Schalke 04,Hamburg,2,1,0,HamburgSchalke 04
1,2010-08-21,1011,0,0,Ein Frankfurt,Hannover,2,1,0,HannoverEin Frankfurt
1,2010-08-21,1011,0,0,Werder Bremen,Hoffenheim,4,1,0,HoffenheimWerder Bremen
1,2010-08-21,1011,1,0,Nurnberg,M'gladbach,1,1,0,M'gladbachNurnberg
1,2010-08-22,1011,3,1,Leverkusen,Dortmund,0,2,0,DortmundLeverkusen
1,2010-08-22,1011,0,0,Stuttgart,Mainz,2,0,0,MainzStuttgart
2,2010-08-27,1011,0,0,Bayern Munich,Kaiserslautern,2,0,0,KaiserslauternBayern Munich
2,2010-08-28,1011,3,1,Hamburg,Ein Frankfurt,1,3,0,Ein FrankfurtHamburg
2,2010-08-28,1011,3,1,Freiburg,Nurnberg,1,2,0,NurnbergFreiburg
2,2010-08-28,1011,3,1,Hannover,Schalke 04,1,2,0,Schalke 04Hannover
2,2010-08-28,1011,3,1,Hoffenheim,St Pauli,0,1,0,St PauliHoffenheim
2,2010-08-28,1011,0,0,FC Koln,Werder Bremen,4,2,0,Werder BremenFC Koln
2,2010-08-28,1011,3,1,Mainz,Wolfsburg,3,4,0,WolfsburgMainz
2,2010-08-29,1011,3,1,M'gladbach,Leverkusen,3,6,0,LeverkusenM'gladbach
2,2010-08-29,1011,3,1,Dortmund,Stuttgart,1,3,0,StuttgartDortmund
3,2010-09-10,1011,0,0,Schalke 04,Hoffenheim,2,0,0,HoffenheimSchalke 04
3,2010-09-11,1011,1,0,Werder Bremen,Bayern Munich,0,0,0,Bayern MunichWerder Bremen
3,2010-09-11,1011,0,0,Wolfsburg,Dortmund,2,0,0,DortmundWolfsburg
3,2010-09-11,1011,0,0,Stuttgart,Freiburg,2,1,0,FreiburgStuttgart
3,2010-09-11,1011,1,0,Nurnberg,Hamburg,1,1,0,HamburgNurnberg
3,2010-09-11,1011,1,0,Leverkusen,Hannover,2,2,0,HannoverLeverkusen
3,2010-09-11,1011,3,1,Ein Frankfurt,M'gladbach,0,4,0,M'gladbachEin Frankfurt
3,2010-09-12,1011,0,0,St Pauli,FC Koln,1,0,0,FC KolnSt Pauli
3,2010-09-12,1011,0,0,Kaiserslautern,Mainz,2,1,0,MainzKaiserslautern
4,2010-09-17,1011,3,1,Freiburg,Ein Frankfurt,0,1,0,Ein FrankfurtFreiburg
4,2010-09-18,1011,1,0,FC Koln,Bayern Munich,0,0,0,Bayern MunichFC Koln
4,2010-09-18,1011,1,0,Hoffenheim,Kaiserslautern,2,2,0,KaiserslauternHoffenheim
4,2010-09-18,1011,0,0,M'gladbach,Stuttgart,7,0,0,StuttgartM'gladbach
4,2010-09-18,1011,3,1,Mainz,Werder Bremen,0,2,0,Werder BremenMainz
4,2010-09-18,1011,0,0,Hannover,Wolfsburg,2,0,0,WolfsburgHannover
4,2010-09-19,1011,1,0,Nurnberg,Leverkusen,0,0,0,LeverkusenNurnberg
4,2010-09-19,1011,3,1,Dortmund,Schalke 04,1,3,0,Schalke 04Dortmund
4,2010-09-19,1011,1,0,Hamburg,St Pauli,1,1,0,St PauliHamburg
5,2010-09-21,1011,0,0,Werder Bremen,Hannover,4,1,0,HannoverWerder Bremen
5,2010-09-21,1011,3,1,Bayern Munich,Hoffenheim,1,2,0,HoffenheimBayern Munich
5,2010-09-21,1011,0,0,FC Koln,Mainz,2,0,0,MainzFC Koln
5,2010-09-22,1011,0,0,Kaiserslautern,Dortmund,5,0,0,DortmundKaiserslautern
5,2010-09-22,1011,3,1,Schalke 04,Freiburg,1,2,0,FreiburgSchalke 04
5,2010-09-22,1011,3,1,Wolfsburg,Hamburg,1,3,0,HamburgWolfsburg
5,2010-09-22,1011,0,0,Ein Frankfurt,Leverkusen,2,1,0,LeverkusenEin Frankfurt
5,2010-09-22,1011,3,1,St Pauli,M'gladbach,1,2,0,M'gladbachSt Pauli
5,2010-09-22,1011,0,0,Stuttgart,Nurnberg,2,1,0,NurnbergStuttgart
6,2010-09-24,1011,1,0,Hoffenheim,FC Koln,1,1,0,FC KolnHoffenheim
6,2010-09-25,1011,3,1,Mainz,Bayern Munich,1,2,0,Bayern MunichMainz
6,2010-09-25,1011,0,0,Nurnberg,Ein Frankfurt,2,0,0,Ein FrankfurtNurnberg
6,2010-09-25,1011,1,0,M'gladbach,Schalke 04,2,2,0,Schalke 04M'gladbach
6,2010-09-25,1011,3,1,Dortmund,St Pauli,1,3,0,St PauliDortmund
6,2010-09-25,1011,3,1,Leverkusen,Stuttgart,1,4,0,StuttgartLeverkusen
6,2010-09-25,1011,0,0,Hamburg,Werder Bremen,3,2,0,Werder BremenHamburg
6,2010-09-26,1011,3,1,Hannover,Kaiserslautern,0,1,0,KaiserslauternHannover
6,2010-09-26,1011,0,0,Freiburg,Wolfsburg,2,1,0,WolfsburgFreiburg
7,2010-10-01,1011,3,1,St Pauli,Hannover,0,1,0,HannoverSt Pauli
7,2010-10-02,1011,0,0,FC Koln,Freiburg,3,2,0,FreiburgFC Koln
7,2010-10-02,1011,0,0,Kaiserslautern,Hamburg,2,1,0,HamburgKaiserslautern
7,2010-10-02,1011,1,0,Wolfsburg,M'gladbach,1,1,0,M'gladbachWolfsburg
7,2010-10-02,1011,0,0,Hoffenheim,Mainz,4,2,0,MainzHoffenheim
7,2010-10-02,1011,0,0,Schalke 04,Nurnberg,2,1,0,NurnbergSchalke 04
7,2010-10-03,1011,0,0,Bayern Munich,Dortmund,2,0,0,DortmundBayern Munich
7,2010-10-03,1011,1,0,Werder Bremen,Leverkusen,2,2,0,LeverkusenWerder Bremen
7,2010-10-03,1011,3,1,Ein Frankfurt,Stuttgart,1,2,0,StuttgartEin Frankfurt
8,2010-10-15,1011,3,1,Dortmund,FC Koln,1,2,0,FC KolnDortmund
8,2010-10-16,1011,0,0,Hannover,Bayern Munich,3,0,0,Bayern MunichHannover
8,2010-10-16,1011,3,1,Hamburg,Mainz,0,1,0,MainzHamburg
8,2010-10-16,1011,1,0,Stuttgart,Schalke 04,2,2,0,Schalke 04Stuttgart
8,2010-10-16,1011,0,0,Nurnberg,St Pauli,3,2,0,St PauliNurnberg
8,2010-10-16,1011,0,0,Freiburg,Werder Bremen,2,1,0,Werder BremenFreiburg
8,2010-10-16,1011,3,1,Leverkusen,Wolfsburg,2,3,0,WolfsburgLeverkusen
8,2010-10-17,1011,0,0,M'gladbach,Hoffenheim,3,2,0,HoffenheimM'gladbach
8,2010-10-17,1011,3,1,Ein Frankfurt,Kaiserslautern,0,3,0,KaiserslauternEin Frankfurt
9,2010-10-22,1011,1,0,Bayern Munich,Hamburg,0,0,0,HamburgBayern Munich
9,2010-10-23,1011,1,0,Schalke 04,Ein Frankfurt,0,0,0,Ein FrankfurtSchalke 04
9,2010-10-23,1011,0,0,Kaiserslautern,Freiburg,2,1,0,FreiburgKaiserslautern
9,2010-10-23,1011,0,0,FC Koln,Hannover,2,1,0,HannoverFC Koln
9,2010-10-23,1011,3,1,Werder Bremen,M'gladbach,1,4,0,M'gladbachWerder Bremen
9,2010-10-23,1011,0,0,Wolfsburg,Nurnberg,2,1,0,NurnbergWolfsburg
9,2010-10-24,1011,1,0,Hoffenheim,Dortmund,1,1,0,DortmundHoffenheim
9,2010-10-24,1011,3,1,Mainz,Leverkusen,0,1,0,LeverkusenMainz
9,2010-10-24,1011,0,0,St Pauli,Stuttgart,2,0,0,StuttgartSt Pauli
10,2010-10-29,1011,0,0,Freiburg,Bayern Munich,4,2,0,Bayern MunichFreiburg
10,2010-10-30,1011,0,0,Hamburg,FC Koln,3,2,0,FC KolnHamburg
10,2010-10-30,1011,0,0,M'gladbach,Kaiserslautern,3,0,0,KaiserslauternM'gladbach
10,2010-10-30,1011,3,1,Leverkusen,Schalke 04,0,1,0,Schalke 04Leverkusen
10,2010-10-30,1011,3,1,Ein Frankfurt,St Pauli,1,3,0,St PauliEin Frankfurt
10,2010-10-30,1011,3,1,Nurnberg,Werder Bremen,2,3,0,Werder BremenNurnberg
10,2010-10-30,1011,0,0,Stuttgart,Wolfsburg,2,0,0,WolfsburgStuttgart
10,2010-10-31,1011,0,0,Hannover,Hoffenheim,4,0,0,HoffenheimHannover
10,2010-10-31,1011,3,1,Dortmund,Mainz,0,2,0,MainzDortmund
11,2010-11-05,1011,0,0,St Pauli,Schalke 04,3,0,0,Schalke 04St Pauli
11,2010-11-06,1011,0,0,Wolfsburg,Ein Frankfurt,3,1,0,Ein FrankfurtWolfsburg
11,2010-11-06,1011,0,0,Mainz,Freiburg,1,0,0,FreiburgMainz
11,2010-11-06,1011,0,0,Hoffenheim,Hamburg,2,1,0,HamburgHoffenheim
11,2010-11-06,1011,1,0,Bayern Munich,M'gladbach,3,3,0,M'gladbachBayern Munich
11,2010-11-06,1011,0,0,FC Koln,Nurnberg,3,1,0,NurnbergFC Koln
11,2010-11-07,1011,3,1,Dortmund,Hannover,0,4,0,HannoverDortmund
11,2010-11-07,1011,0,0,Kaiserslautern,Leverkusen,3,1,0,LeverkusenKaiserslautern
11,2010-11-07,1011,0,0,Werder Bremen,Stuttgart,6,0,0,StuttgartWerder Bremen
12,2010-11-12,1011,0,0,Hamburg,Dortmund,2,0,0,DortmundHamburg
12,2010-11-13,1011,3,1,M'gladbach,FC Koln,0,4,0,FC KolnM'gladbach
12,2010-11-13,1011,1,0,Stuttgart,Kaiserslautern,3,3,0,KaiserslauternStuttgart
12,2010-11-13,1011,3,1,Hannover,Mainz,0,1,0,MainzHannover
12,2010-11-13,1011,3,1,Leverkusen,St Pauli,0,1,0,St PauliLeverkusen
12,2010-11-13,1011,1,0,Ein Frankfurt,Werder Bremen,0,0,0,Werder BremenEin Frankfurt
12,2010-11-13,1011,1,0,Schalke 04,Wolfsburg,2,2,0,WolfsburgSchalke 04
12,2010-11-14,1011,0,0,Nurnberg,Bayern Munich,3,0,0,Bayern MunichNurnberg
12,2010-11-14,1011,3,1,Freiburg,Hoffenheim,0,1,0,HoffenheimFreiburg
13,2010-11-20,1011,3,1,Hoffenheim,Ein Frankfurt,0,4,0,Ein FrankfurtHoffenheim
13,2010-11-20,1011,3,1,Dortmund,Freiburg,1,2,0,FreiburgDortmund
13,2010-11-20,1011,0,0,Hamburg,Hannover,3,2,0,HannoverHamburg
13,2010-11-20,1011,1,0,Bayern Munich,Leverkusen,1,1,0,LeverkusenBayern Munich
13,2010-11-20,1011,3,1,Mainz,M'gladbach,2,3,0,M'gladbachMainz
13,2010-11-20,1011,3,1,Kaiserslautern,Nurnberg,1,3,0,NurnbergKaiserslautern
13,2010-11-20,1011,0,0,Werder Bremen,Schalke 04,4,0,0,Schalke 04Werder Bremen
13,2010-11-21,1011,1,0,Wolfsburg,St Pauli,1,1,0,St PauliWolfsburg
13,2010-11-21,1011,3,1,FC Koln,Stuttgart,0,1,0,StuttgartFC Koln
14,2010-11-26,1011,0,0,Nurnberg,Mainz,3,0,0,MainzNurnberg
14,2010-11-27,1011,0,0,Ein Frankfurt,Bayern Munich,4,1,0,Bayern MunichEin Frankfurt
14,2010-11-27,1011,0,0,M'gladbach,Dortmund,4,1,0,DortmundM'gladbach
14,2010-11-27,1011,0,0,Stuttgart,Hamburg,4,2,0,HamburgStuttgart
14,2010-11-27,1011,0,0,Freiburg,Hannover,3,0,0,HannoverFreiburg
14,2010-11-27,1011,1,0,Leverkusen,Hoffenheim,2,2,0,HoffenheimLeverkusen
14,2010-11-27,1011,0,0,Schalke 04,Kaiserslautern,5,0,0,KaiserslauternSchalke 04
14,2010-11-28,1011,1,0,Wolfsburg,FC Koln,1,1,0,FC KolnWolfsburg
14,2010-11-28,1011,0,0,St Pauli,Werder Bremen,3,0,0,Werder BremenSt Pauli
15,2010-12-03,1011,0,0,Kaiserslautern,St Pauli,1,0,0,St PauliKaiserslautern
15,2010-12-04,1011,0,0,Mainz,Ein Frankfurt,2,1,0,Ein FrankfurtMainz
15,2010-12-04,1011,0,0,Hamburg,Freiburg,1,0,0,FreiburgHamburg
15,2010-12-04,1011,3,1,Hannover,M'gladbach,1,2,0,M'gladbachHannover
15,2010-12-04,1011,0,0,Bayern Munich,Schalke 04,2,0,0,Schalke 04Bayern Munich
15,2010-12-04,1011,1,0,Hoffenheim,Stuttgart,1,1,0,StuttgartHoffenheim
15,2010-12-04,1011,1,0,Werder Bremen,Wolfsburg,0,0,0,WolfsburgWerder Bremen
15,2010-12-05,1011,0,0,FC Koln,Leverkusen,3,2,0,LeverkusenFC Koln
15,2010-12-05,1011,3,1,Dortmund,Nurnberg,0,2,0,NurnbergDortmund
16,2010-12-10,1011,0,0,Stuttgart,Hannover,2,1,0,HannoverStuttgart
16,2010-12-11,1011,0,0,St Pauli,Bayern Munich,3,0,0,Bayern MunichSt Pauli
16,2010-12-11,1011,0,0,Werder Bremen,Dortmund,2,0,0,DortmundWerder Bremen
16,2010-12-11,1011,0,0,Ein Frankfurt,FC Koln,1,0,0,FC KolnEin Frankfurt
16,2010-12-11,1011,3,1,Leverkusen,Hamburg,2,4,0,HamburgLeverkusen
16,2010-12-11,1011,1,0,Nurnberg,Hoffenheim,1,1,0,HoffenheimNurnberg
16,2010-12-11,1011,1,0,Wolfsburg,Kaiserslautern,0,0,0,KaiserslauternWolfsburg
16,2010-12-12,1011,0,0,M'gladbach,Freiburg,3,0,0,FreiburgM'gladbach
16,2010-12-12,1011,3,1,Schalke 04,Mainz,0,1,0,MainzSchalke 04
17,2010-12-17,1011,3,1,Hamburg,M'gladbach,1,2,0,M'gladbachHamburg
17,2010-12-18,1011,0,0,Dortmund,Ein Frankfurt,1,0,0,Ein FrankfurtDortmund
17,2010-12-18,1011,0,0,Hannover,Nurnberg,3,1,0,NurnbergHannover
17,2010-12-18,1011,0,0,FC Koln,Schalke 04,3,0,0,Schalke 04FC Koln
17,2010-12-18,1011,3,1,Mainz,St Pauli,2,4,0,St PauliMainz
17,2010-12-18,1011,3,1,Kaiserslautern,Werder Bremen,1,2,0,Werder BremenKaiserslautern
17,2010-12-18,1011,1,0,Hoffenheim,Wolfsburg,2,2,0,WolfsburgHoffenheim
17,2010-12-19,1011,1,0,Freiburg,Leverkusen,2,2,0,LeverkusenFreiburg
17,2010-12-19,1011,3,1,Bayern Munich,Stuttgart,3,5,0,StuttgartBayern Munich
18,2011-01-14,1011,3,1,Dortmund,Leverkusen,1,3,0,LeverkusenDortmund
18,2011-01-15,1011,3,1,M'gladbach,Nurnberg,0,1,0,NurnbergM'gladbach
18,2011-01-15,1011,3,1,Hamburg,Schalke 04,0,1,0,Schalke 04Hamburg
18,2011-01-15,1011,1,0,Freiburg,St Pauli,2,2,0,St PauliFreiburg
18,2011-01-15,1011,0,0,Mainz,Stuttgart,1,0,0,StuttgartMainz
18,2011-01-15,1011,0,0,Hoffenheim,Werder Bremen,2,1,0,Werder BremenHoffenheim
18,2011-01-15,1011,1,0,Bayern Munich,Wolfsburg,1,1,0,WolfsburgBayern Munich
18,2011-01-16,1011,3,1,Hannover,Ein Frankfurt,0,3,0,Ein FrankfurtHannover
18,2011-01-16,1011,1,0,FC Koln,Kaiserslautern,1,1,0,KaiserslauternFC Koln
19,2011-01-21,1011,0,0,Ein Frankfurt,Hamburg,1,0,0,HamburgEin Frankfurt
19,2011-01-22,1011,0,0,Kaiserslautern,Bayern Munich,5,1,0,Bayern MunichKaiserslautern
19,2011-01-22,1011,1,0,Stuttgart,Dortmund,1,1,0,DortmundStuttgart
19,2011-01-22,1011,0,0,Werder Bremen,FC Koln,3,0,0,FC KolnWerder Bremen
19,2011-01-22,1011,1,0,Nurnberg,Freiburg,1,1,0,FreiburgNurnberg
19,2011-01-22,1011,3,1,Schalke 04,Hannover,0,1,0,HannoverSchalke 04
19,2011-01-22,1011,3,1,Wolfsburg,Mainz,0,1,0,MainzWolfsburg
19,2011-01-23,1011,1,0,St Pauli,Hoffenheim,2,2,0,HoffenheimSt Pauli
19,2011-01-23,1011,3,1,Leverkusen,M'gladbach,1,3,0,M'gladbachLeverkusen
20,2011-01-28,1011,0,0,Hannover,Leverkusen,2,0,0,LeverkusenHannover
20,2011-01-29,1011,3,1,Mainz,Kaiserslautern,0,1,0,KaiserslauternMainz
20,2011-01-29,1011,0,0,Hamburg,Nurnberg,2,0,0,NurnbergHamburg
20,2011-01-29,1011,3,1,Hoffenheim,Schalke 04,0,1,0,Schalke 04Hoffenheim
20,2011-01-29,1011,0,0,FC Koln,St Pauli,3,0,0,St PauliFC Koln
20,2011-01-29,1011,3,1,Bayern Munich,Werder Bremen,1,3,0,Werder BremenBayern Munich
20,2011-01-29,1011,3,1,Dortmund,Wolfsburg,0,3,0,WolfsburgDortmund
20,2011-01-30,1011,3,1,M'gladbach,Ein Frankfurt,0,1,0,Ein FrankfurtM'gladbach
20,2011-01-30,1011,3,1,Freiburg,Stuttgart,0,1,0,StuttgartFreiburg
21,2011-02-04,1011,1,0,Schalke 04,Dortmund,0,0,0,DortmundSchalke 04
21,2011-02-05,1011,0,0,Bayern Munich,FC Koln,3,2,0,FC KolnBayern Munich
21,2011-02-05,1011,0,0,Wolfsburg,Hannover,1,0,0,HannoverWolfsburg
21,2011-02-05,1011,0,0,Kaiserslautern,Hoffenheim,3,2,0,HoffenheimKaiserslautern
21,2011-02-05,1011,3,1,Stuttgart,M'gladbach,2,3,0,M'gladbachStuttgart
21,2011-02-05,1011,1,0,Werder Bremen,Mainz,1,1,0,MainzWerder Bremen
21,2011-02-05,1011,0,0,Leverkusen,Nurnberg,1,0,0,NurnbergLeverkusen
21,2011-02-06,1011,1,0,Ein Frankfurt,Freiburg,0,0,0,FreiburgEin Frankfurt
21,2011-02-12,1011,0,0,M'gladbach,St Pauli,3,1,0,St PauliM'gladbach
22,2011-02-12,1011,0,0,Hoffenheim,Bayern Munich,4,0,0,Bayern MunichHoffenheim
22,2011-02-12,1011,3,1,Leverkusen,Ein Frankfurt,0,3,0,Ein FrankfurtLeverkusen
22,2011-02-12,1011,1,0,Dortmund,Kaiserslautern,1,1,0,KaiserslauternDortmund
22,2011-02-12,1011,0,0,Freiburg,Schalke 04,1,0,0,Schalke 04Freiburg
22,2011-02-12,1011,3,1,Nurnberg,Stuttgart,1,4,0,StuttgartNurnberg
22,2011-02-12,1011,3,1,Hamburg,Wolfsburg,0,1,0,WolfsburgHamburg
22,2011-02-13,1011,0,0,Mainz,FC Koln,4,2,0,FC KolnMainz
22,2011-02-13,1011,1,0,Hannover,Werder Bremen,1,1,0,Werder BremenHannover
22,2011-02-16,1011,3,1,St Pauli,Hamburg,0,1,0,HamburgSt Pauli
23,2011-02-18,1011,0,0,Ein Frankfurt,Nurnberg,3,0,0,NurnbergEin Frankfurt
23,2011-02-19,1011,0,0,St Pauli,Dortmund,2,0,0,DortmundSt Pauli
23,2011-02-19,1011,0,0,Wolfsburg,Freiburg,2,1,0,FreiburgWolfsburg
23,2011-02-19,1011,0,0,Werder Bremen,Hamburg,4,0,0,HamburgWerder Bremen
23,2011-02-19,1011,0,0,Kaiserslautern,Hannover,3,0,0,HannoverKaiserslautern
23,2011-02-19,1011,1,0,FC Koln,Hoffenheim,1,1,0,HoffenheimFC Koln
23,2011-02-19,1011,3,1,Bayern Munich,Mainz,1,3,0,MainzBayern Munich
23,2011-02-20,1011,0,0,Stuttgart,Leverkusen,4,2,0,LeverkusenStuttgart
23,2011-02-20,1011,0,0,Schalke 04,M'gladbach,2,1,0,M'gladbachSchalke 04
24,2011-02-25,1011,0,0,M'gladbach,Wolfsburg,2,1,0,WolfsburgM'gladbach
24,2011-02-26,1011,3,1,Dortmund,Bayern Munich,1,3,0,Bayern MunichDortmund
24,2011-02-26,1011,0,0,Freiburg,FC Koln,1,0,0,FC KolnFreiburg
24,2011-02-26,1011,3,1,Mainz,Hoffenheim,1,2,0,HoffenheimMainz
24,2011-02-26,1011,1,0,Hamburg,Kaiserslautern,1,1,0,KaiserslauternHamburg
24,2011-02-26,1011,1,0,Nurnberg,Schalke 04,1,1,0,Schalke 04Nurnberg
24,2011-02-26,1011,3,1,Hannover,St Pauli,0,1,0,St PauliHannover
24,2011-02-27,1011,3,1,Stuttgart,Ein Frankfurt,0,2,0,Ein FrankfurtStuttgart
24,2011-02-27,1011,1,0,Leverkusen,Werder Bremen,2,2,0,Werder BremenLeverkusen
25,2011-03-04,1011,0,0,FC Koln,Dortmund,1,0,0,DortmundFC Koln
25,2011-03-05,1011,1,0,Kaiserslautern,Ein Frankfurt,0,0,0,Ein FrankfurtKaiserslautern
25,2011-03-05,1011,0,0,Bayern Munich,Hannover,3,1,0,HannoverBayern Munich
25,2011-03-05,1011,0,0,Wolfsburg,Leverkusen,3,0,0,LeverkusenWolfsburg
25,2011-03-05,1011,0,0,Hoffenheim,M'gladbach,2,0,0,M'gladbachHoffenheim
25,2011-03-05,1011,0,0,St Pauli,Nurnberg,5,0,0,NurnbergSt Pauli
25,2011-03-05,1011,0,0,Schalke 04,Stuttgart,1,0,0,StuttgartSchalke 04
25,2011-03-06,1011,3,1,Werder Bremen,Freiburg,1,3,0,FreiburgWerder Bremen
25,2011-03-06,1011,3,1,Mainz,Hamburg,2,4,0,HamburgMainz
26,2011-03-11,1011,0,0,Hannover,FC Koln,4,0,0,FC KolnHannover
26,2011-03-12,1011,0,0,Hamburg,Bayern Munich,6,0,0,Bayern MunichHamburg
26,2011-03-12,1011,0,0,Dortmund,Hoffenheim,1,0,0,HoffenheimDortmund
26,2011-03-12,1011,0,0,Freiburg,Kaiserslautern,2,1,0,KaiserslauternFreiburg
26,2011-03-12,1011,0,0,Ein Frankfurt,Schalke 04,2,1,0,Schalke 04Ein Frankfurt
26,2011-03-12,1011,1,0,M'gladbach,Werder Bremen,1,1,0,Werder BremenM'gladbach
26,2011-03-12,1011,3,1,Nurnberg,Wolfsburg,1,2,0,WolfsburgNurnberg
26,2011-03-13,1011,3,1,Leverkusen,Mainz,0,1,0,MainzLeverkusen
26,2011-03-13,1011,3,1,Stuttgart,St Pauli,1,2,0,St PauliStuttgart
27,2011-03-18,1011,3,1,Kaiserslautern,M'gladbach,0,1,0,M'gladbachKaiserslautern
27,2011-03-19,1011,1,0,Mainz,Dortmund,1,1,0,DortmundMainz
27,2011-03-19,1011,0,0,St Pauli,Ein Frankfurt,2,1,0,Ein FrankfurtSt Pauli
27,2011-03-19,1011,3,1,Bayern Munich,Freiburg,1,2,0,FreiburgBayern Munich
27,2011-03-19,1011,0,0,FC Koln,Hamburg,6,2,0,HamburgFC Koln
27,2011-03-19,1011,0,0,Hoffenheim,Hannover,2,0,0,HannoverHoffenheim
27,2011-03-19,1011,3,1,Werder Bremen,Nurnberg,1,3,0,NurnbergWerder Bremen
27,2011-03-20,1011,0,0,Schalke 04,Leverkusen,2,0,0,LeverkusenSchalke 04
27,2011-03-20,1011,1,0,Wolfsburg,Stuttgart,1,1,0,StuttgartWolfsburg
28,2011-04-01,1011,3,1,Schalke 04,St Pauli,0,2,0,St PauliSchalke 04
28,2011-04-02,1011,0,0,M'gladbach,Bayern Munich,1,0,0,Bayern MunichM'gladbach
28,2011-04-02,1011,0,0,Hannover,Dortmund,4,1,0,DortmundHannover
28,2011-04-02,1011,1,0,Hamburg,Hoffenheim,0,0,0,HoffenheimHamburg
28,2011-04-02,1011,3,1,Leverkusen,Kaiserslautern,0,1,0,KaiserslauternLeverkusen
28,2011-04-02,1011,1,0,Freiburg,Mainz,1,1,0,MainzFreiburg
28,2011-04-02,1011,1,0,Stuttgart,Werder Bremen,1,1,0,Werder BremenStuttgart
28,2011-04-03,1011,0,0,Nurnberg,FC Koln,1,0,0,FC KolnNurnberg
28,2011-04-03,1011,1,0,Ein Frankfurt,Wolfsburg,1,1,0,WolfsburgEin Frankfurt
29,2011-04-08,1011,1,0,Werder Bremen,Ein Frankfurt,1,1,0,Ein FrankfurtWerder Bremen
29,2011-04-09,1011,0,0,Hoffenheim,Freiburg,3,2,0,FreiburgHoffenheim
29,2011-04-09,1011,1,0,Dortmund,Hamburg,1,1,0,HamburgDortmund
29,2011-04-09,1011,0,0,Mainz,Hannover,2,0,0,HannoverMainz
29,2011-04-09,1011,1,0,Bayern Munich,Nurnberg,1,1,0,NurnbergBayern Munich
29,2011-04-09,1011,0,0,Wolfsburg,Schalke 04,1,0,0,Schalke 04Wolfsburg
29,2011-04-09,1011,3,1,Kaiserslautern,Stuttgart,2,4,0,StuttgartKaiserslautern
29,2011-04-10,1011,0,0,St Pauli,Leverkusen,2,1,0,LeverkusenSt Pauli
29,2011-04-10,1011,0,0,FC Koln,M'gladbach,5,1,0,M'gladbachFC Koln
30,2011-04-15,1011,0,0,M'gladbach,Mainz,1,0,0,MainzM'gladbach
30,2011-04-16,1011,3,1,Stuttgart,FC Koln,1,3,0,FC KolnStuttgart
30,2011-04-16,1011,1,0,Hannover,Hamburg,0,0,0,HamburgHannover
30,2011-04-16,1011,0,0,Ein Frankfurt,Hoffenheim,1,0,0,HoffenheimEin Frankfurt
30,2011-04-16,1011,3,1,Nurnberg,Kaiserslautern,0,2,0,KaiserslauternNurnberg
30,2011-04-16,1011,1,0,Schalke 04,Werder Bremen,1,1,0,Werder BremenSchalke 04
30,2011-04-16,1011,1,0,St Pauli,Wolfsburg,2,2,0,WolfsburgSt Pauli
30,2011-04-17,1011,0,0,Leverkusen,Bayern Munich,5,1,0,Bayern MunichLeverkusen
30,2011-04-17,1011,0,0,Freiburg,Dortmund,3,0,0,DortmundFreiburg
31,2011-04-21,1011,3,1,Hannover,Freiburg,1,3,0,FreiburgHannover
31,2011-04-23,1011,1,0,Bayern Munich,Ein Frankfurt,1,1,0,Ein FrankfurtBayern Munich
31,2011-04-23,1011,0,0,Hoffenheim,Leverkusen,2,1,0,LeverkusenHoffenheim
31,2011-04-23,1011,0,0,Dortmund,M'gladbach,1,0,0,M'gladbachDortmund
31,2011-04-23,1011,3,1,Kaiserslautern,Schalke 04,0,1,0,Schalke 04Kaiserslautern
31,2011-04-23,1011,3,1,Werder Bremen,St Pauli,1,3,0,St PauliWerder Bremen
31,2011-04-23,1011,0,0,Hamburg,Stuttgart,3,0,0,StuttgartHamburg
31,2011-04-24,1011,1,0,Mainz,Nurnberg,0,0,0,NurnbergMainz
31,2011-04-24,1011,0,0,FC Koln,Wolfsburg,4,1,0,WolfsburgFC Koln
32,2011-04-29,1011,0,0,St Pauli,Kaiserslautern,2,0,0,KaiserslauternSt Pauli
32,2011-04-29,1011,3,1,Wolfsburg,Werder Bremen,0,1,0,Werder BremenWolfsburg
32,2011-04-30,1011,0,0,Schalke 04,Bayern Munich,4,1,0,Bayern MunichSchalke 04
32,2011-04-30,1011,0,0,Nurnberg,Dortmund,2,0,0,DortmundNurnberg
